CommitId;RefactoringType;RefactoringDetail
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public fromFiles_Multiple_toFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public fromFiles_Multiple_toFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public fromFiles_Single_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public fromFiles_Single_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public fromFiles_Multiple_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public fromFiles_Multiple_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public of_String_toFile() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public of_String_toFile() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public of_Strings_toFile() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public of_Strings_toFile() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public of_String_toFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public of_String_toFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public of_Strings_toFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public of_Strings_toFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public of_String_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public of_String_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public of_Strings_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public of_Strings_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public fromFilenames_Single_toFile() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public fromFilenames_Single_toFile() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public fromFilenames_Multiple_toFile() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public fromFilenames_Multiple_toFile() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public fromFilenames_Single_toFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public fromFilenames_Single_toFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public fromFilenames_Multiple_toFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public fromFilenames_Multiple_toFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public fromFilenames_Single_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public fromFilenames_Single_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
2eea1c243fca04e4c4f38c2c91f4056b2e4216b8;Move Method;Move Method	public fromFilenames_Multiple_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderTest to public fromFilenames_Multiple_asFiles() : void from class net.coobird.thumbnailator.ThumbnailsBuilderInputOutputTest
bbfaa6d297e2e64b861281726e71536015df6dd7;Rename Parameter;Rename Parameter	files : Iterable<File> to iterable : Iterable<File> in method public asFiles(iterable Iterable<File>) : List<File> in class net.coobird.thumbnailator.Thumbnails.Builder
e2fdcce4149e633d00fd819c36282a478839e0c6;Move Class;Move Class	net.coobird.thumbnailator.Rename moved to net.coobird.thumbnailator.name.Rename
59b7ada5fcab2cf65e2cef10627fa312df2c5204;Move Class;Move Class	net.coobird.thumbnailator.BufferedImages moved to net.coobird.thumbnailator.util.BufferedImages
41840aa86587d14127003df5053e5f2d238bf195;Move Class;Move Class	net.coobird.thumbnailator.Coordinate moved to net.coobird.thumbnailator.geometry.Coordinate
41840aa86587d14127003df5053e5f2d238bf195;Move Class;Move Class	net.coobird.thumbnailator.Position moved to net.coobird.thumbnailator.geometry.Position
7f06b79a4521219c3eda351fc084d1bf7cd90fde;Change Parameter Type;Change Parameter Type	rename : net.coobird.thumbnailator.Rename to rename : Rename in method public asFiles(rename Rename) : List<File> in class net.coobird.thumbnailator.Thumbnails.Builder
7f06b79a4521219c3eda351fc084d1bf7cd90fde;Change Parameter Type;Change Parameter Type	rename : net.coobird.thumbnailator.Rename to rename : Rename in method public toFiles(rename Rename) : void in class net.coobird.thumbnailator.Thumbnails.Builder
ef84485a05283c8ecbb9d27c4b55c86a8871d487;Extract And Move Method;Extract And Move Method	public write(img BufferedImage) : void extracted from public write(img BufferedImage) : void in class net.coobird.thumbnailator.tasks.io.BufferedImageSink & moved to class net.coobird.thumbnailator.tasks.io.AbstractImageSink
ef84485a05283c8ecbb9d27c4b55c86a8871d487;Extract And Move Method;Extract And Move Method	public write(img BufferedImage) : void extracted from public write(img BufferedImage) : void in class net.coobird.thumbnailator.tasks.io.FileImageSink & moved to class net.coobird.thumbnailator.tasks.io.AbstractImageSink
ef84485a05283c8ecbb9d27c4b55c86a8871d487;Extract And Move Method;Extract And Move Method	public write(img BufferedImage) : void extracted from public write(img BufferedImage) : void in class net.coobird.thumbnailator.tasks.io.OutputStreamImageSink & moved to class net.coobird.thumbnailator.tasks.io.AbstractImageSink
799b42d5d40475e56d47b0a41fc3cea0d15dcc54;Extract Method;Extract Method	private getExtension(f File) : String extracted from public write(img BufferedImage) : void in class net.coobird.thumbnailator.tasks.io.FileImageSink
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Parameter Type;Change Parameter Type	task : ThumbnailTask to task : ThumbnailTask<?,?> in method public createThumbnail(task ThumbnailTask<?,?>) : void in class net.coobird.thumbnailator.Thumbnailator
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<File> in method public of(files String...) : Builder<File> in class net.coobird.thumbnailator.Thumbnails
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<File> in method public of(files File...) : Builder<File> in class net.coobird.thumbnailator.Thumbnails
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<BufferedImage> in method public of(images BufferedImage...) : Builder<BufferedImage> in class net.coobird.thumbnailator.Thumbnails
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<File> in method public fromFilenames(files Collection<String>) : Builder<File> in class net.coobird.thumbnailator.Thumbnails
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<File> in method public fromFiles(files Collection<File>) : Builder<File> in class net.coobird.thumbnailator.Thumbnails
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<BufferedImage> in method public fromImages(images Collection<BufferedImage>) : Builder<BufferedImage> in class net.coobird.thumbnailator.Thumbnails
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public size(width int, height int) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public scale(scale double) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public imageType(type int) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public scalingMode(config ScalingMode) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public resizer(resizer Resizer) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public alphaInterpolation(config AlphaInterpolation) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public dithering(config Dithering) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public antialiasing(config Antialiasing) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public rendering(config Rendering) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public keepAspectRatio(keep boolean) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public outputQuality(quality float) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public outputQuality(quality double) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public outputFormat(format String) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public outputFormatType(formatType String) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public watermark(w Watermark) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public watermark(image BufferedImage) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public watermark(image BufferedImage, opacity float) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public watermark(position Position, image BufferedImage, opacity float) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public rotate(angle double) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public addFilter(filter ImageFilter) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Return Type;Change Return Type	Builder to Builder<T> in method public addFilters(filters List<ImageFilter>) : Builder<T> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Attribute Type;Change Attribute Type	sources : List<ImageSource> to sources : List<ImageSource<T>> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Variable Type;Change Variable Type	source : ImageSource to source : ImageSource<T> in method public asBufferedImages() : List<BufferedImage> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Variable Type;Change Variable Type	source : ImageSource to source : ImageSource<T> in method public asFiles(rename Rename) : List<File> in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Variable Type;Change Variable Type	source : ImageSource to source : ImageSource<T> in method public toFile(outFile File) : void in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Variable Type;Change Variable Type	destination : ImageSink to destination : FileImageSink in method public toFile(outFile File) : void in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Variable Type;Change Variable Type	source : ImageSource to source : ImageSource<T> in method public toOutputStream(os OutputStream) : void in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Variable Type;Change Variable Type	destination : ImageSink to destination : OutputStreamImageSink in method public toOutputStream(os OutputStream) : void in class net.coobird.thumbnailator.Thumbnails.Builder
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Attribute Type;Change Attribute Type	task : SourceSinkThumbnailTask to task : SourceSinkThumbnailTask<File,File> in class net.coobird.thumbnailator.tasks.FileThumbnailTask
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Attribute Type;Change Attribute Type	source : ImageSource to source : ImageSource<S> in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTask
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Attribute Type;Change Attribute Type	destination : ImageSink to destination : ImageSink<D> in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTask
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Parameter Type;Change Parameter Type	source : ImageSource to source : ImageSource<S> in method public SourceSinkThumbnailTask(param ThumbnailParameter, source ImageSource<S>, destination ImageSink<D>) in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTask
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Parameter Type;Change Parameter Type	destination : ImageSink to destination : ImageSink<D> in method public SourceSinkThumbnailTask(param ThumbnailParameter, source ImageSource<S>, destination ImageSink<D>) in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTask
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Attribute Type;Change Attribute Type	task : SourceSinkThumbnailTask to task : SourceSinkThumbnailTask<InputStream,OutputStream> in class net.coobird.thumbnailator.tasks.StreamThumbnailTask
4cdd79cb9e7831fde4a66174642ae90bb8828945;Rename Method;Rename Method	public getImage() : BufferedImage renamed to public getSink() : BufferedImage in class net.coobird.thumbnailator.tasks.io.BufferedImageSink
4cdd79cb9e7831fde4a66174642ae90bb8828945;Rename Method;Rename Method	public getDestinationFile() : File renamed to public getSink() : File in class net.coobird.thumbnailator.tasks.io.FileImageSink
4cdd79cb9e7831fde4a66174642ae90bb8828945;Rename Method;Rename Method	public getFile() : File renamed to public getSource() : File in class net.coobird.thumbnailator.tasks.io.FileImageSource
4cdd79cb9e7831fde4a66174642ae90bb8828945;Rename Method;Rename Method	public getUrl() : URL renamed to public getSource() : URL in class net.coobird.thumbnailator.tasks.io.URLImageSource
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Variable Type;Change Variable Type	task : ThumbnailTask to task : StreamThumbnailTask in method public testGetParam() : void in class net.coobird.thumbnailator.tasks.FileThumbnailTaskTest
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Variable Type;Change Variable Type	source : ImageSource to source : FileImageSource in method public task_ChangeOutputFormat_File_OutputStream() : void in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTaskTest
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Variable Type;Change Variable Type	destination : ImageSink to destination : OutputStreamImageSink in method public task_ChangeOutputFormat_File_OutputStream() : void in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTaskTest
4cdd79cb9e7831fde4a66174642ae90bb8828945;Change Variable Type;Change Variable Type	task : ThumbnailTask to task : StreamThumbnailTask in method public testGetParam() : void in class net.coobird.thumbnailator.tasks.StreamThumbnailTaskTest
d31e119a5d83c0956eda37bd7739429b7e252812;Extract Variable;Extract Variable	url : URL in method public givenNullURL() : void from class net.coobird.thumbnailator.tasks.io.URLImageSourceTest
45dcd3443f34d33e38d31d6473800638abdad28b;Rename Variable;Rename Variable	filename : String to f : String in method private Builder(filenames String...) in class net.coobird.thumbnailator.Thumbnails.Builder
45dcd3443f34d33e38d31d6473800638abdad28b;Change Variable Type;Change Variable Type	img : BufferedImage to source : ImageSource in method public asBufferedImages() : List<BufferedImage> in class net.coobird.thumbnailator.Thumbnails.Builder
45dcd3443f34d33e38d31d6473800638abdad28b;Rename Variable;Rename Variable	img : BufferedImage to source : ImageSource in method public asBufferedImages() : List<BufferedImage> in class net.coobird.thumbnailator.Thumbnails.Builder
45dcd3443f34d33e38d31d6473800638abdad28b;Inline Variable;Inline Variable	param : ThumbnailParameter in method public toFile(outFile File) : void from class net.coobird.thumbnailator.Thumbnails.Builder
1418f74496fb6ef7e110c9bb603f10c5e597cfc9;Extract Variable;Extract Variable	imageType : int in method public createThumbnail(task ThumbnailTask) : void from class net.coobird.thumbnailator.Thumbnailator
536e7f7d86a8c108d56c15ee8cff7b0a14dcb591;Extract Attribute;Extract Attribute	public INPUT_FORMAT_NAME : String in class net.coobird.thumbnailator.tasks.io.BufferedImageSource
09fdc6df1dd6ae55337c61f30b5d6328c2030abe;Move Class;Move Class	net.coobird.thumbnailator.tasks.AbstractImageSink moved to net.coobird.thumbnailator.tasks.io.AbstractImageSink
09fdc6df1dd6ae55337c61f30b5d6328c2030abe;Move Class;Move Class	net.coobird.thumbnailator.tasks.AbstractImageSource moved to net.coobird.thumbnailator.tasks.io.AbstractImageSource
09fdc6df1dd6ae55337c61f30b5d6328c2030abe;Move Class;Move Class	net.coobird.thumbnailator.tasks.BufferedImageSink moved to net.coobird.thumbnailator.tasks.io.BufferedImageSink
09fdc6df1dd6ae55337c61f30b5d6328c2030abe;Move Class;Move Class	net.coobird.thumbnailator.tasks.BufferedImageSource moved to net.coobird.thumbnailator.tasks.io.BufferedImageSource
09fdc6df1dd6ae55337c61f30b5d6328c2030abe;Move Class;Move Class	net.coobird.thumbnailator.tasks.ImageSink moved to net.coobird.thumbnailator.tasks.io.ImageSink
09fdc6df1dd6ae55337c61f30b5d6328c2030abe;Move Class;Move Class	net.coobird.thumbnailator.tasks.ImageSource moved to net.coobird.thumbnailator.tasks.io.ImageSource
09fdc6df1dd6ae55337c61f30b5d6328c2030abe;Move Class;Move Class	net.coobird.thumbnailator.tasks.InputStreamImageSource moved to net.coobird.thumbnailator.tasks.io.InputStreamImageSource
09fdc6df1dd6ae55337c61f30b5d6328c2030abe;Move Class;Move Class	net.coobird.thumbnailator.tasks.OutputStreamImageSink moved to net.coobird.thumbnailator.tasks.io.OutputStreamImageSink
d01629105f1f38955979031f3d6228b641deca00;Extract Method;Extract Method	private getFormatName(is InputStream) : String extracted from public task_SizeOnly_InputStream_OutputStream() : void in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTaskTest
d01629105f1f38955979031f3d6228b641deca00;Extract Method;Extract Method	private getFormatName(is InputStream) : String extracted from public task_ChangeOutputFormat_InputStream_OutputStream() : void in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTaskTest
d01629105f1f38955979031f3d6228b641deca00;Change Variable Type;Change Variable Type	destinationFile : File to destIs : ByteArrayInputStream in method public task_SizeOnly_InputStream_OutputStream() : void in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTaskTest
d01629105f1f38955979031f3d6228b641deca00;Rename Variable;Rename Variable	destinationFile : File to destIs : ByteArrayInputStream in method public task_SizeOnly_InputStream_OutputStream() : void in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTaskTest
d01629105f1f38955979031f3d6228b641deca00;Change Variable Type;Change Variable Type	destinationFile : File to destIs : ByteArrayInputStream in method public task_ChangeOutputFormat_InputStream_OutputStream() : void in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTaskTest
d01629105f1f38955979031f3d6228b641deca00;Rename Variable;Rename Variable	destinationFile : File to destIs : ByteArrayInputStream in method public task_ChangeOutputFormat_InputStream_OutputStream() : void in class net.coobird.thumbnailator.tasks.SourceSinkThumbnailTaskTest
bd8f4d34a48b049fc271b3750b20897ae33f8b34;Extract Superclass;Extract Superclass	net.coobird.thumbnailator.tasks.AbstractImageSink from classes [net.coobird.thumbnailator.tasks.BufferedImageSink, net.coobird.thumbnailator.tasks.OutputStreamImageSink]
bd8f4d34a48b049fc271b3750b20897ae33f8b34;Extract Superclass;Extract Superclass	net.coobird.thumbnailator.tasks.AbstractImageSource from classes [net.coobird.thumbnailator.tasks.BufferedImageSource, net.coobird.thumbnailator.tasks.InputStreamImageSource]
283721174be2efe63cac125c03967ca570e21153;Extract Variable;Extract Variable	formats : String[] in method public getSupportedOutputFormats() : List<String> from class net.coobird.thumbnailator.ThumbnailatorUtils
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofFileToFile() : void renamed to public of_File_toFile() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofFilesToFile() : void renamed to public of_Files_toFile() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofFileToFiles() : void renamed to public of_File_toFiles() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofFilesToFiles() : void renamed to public of_Files_toFiles() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofFileAsFiles() : void renamed to public of_File_asFiles() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofFilesAsFiles() : void renamed to public of_Files_asFiles() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofStringToFile() : void renamed to public of_String_toFile() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofStringsToFile() : void renamed to public of_Strings_toFile() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofStringToFiles() : void renamed to public of_String_toFiles() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofStringsToFiles() : void renamed to public of_Strings_toFiles() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofStringAsFiles() : void renamed to public of_String_asFiles() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
b24363b644ee389ba23b3ed0992eec2475028890;Rename Method;Rename Method	public ofStringsAsFiles() : void renamed to public of_Strings_asFiles() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
23874a4c67d795dc5c3998995a64f107078adbe5;Rename Method;Rename Method	public ofBufferedImageAoBufferedImage() : void renamed to public of_BufferedImage_asBufferedImage() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
23874a4c67d795dc5c3998995a64f107078adbe5;Rename Method;Rename Method	public ofBufferedImagesAsBufferedImage() : void renamed to public of_BufferedImages_asBufferedImage() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
23874a4c67d795dc5c3998995a64f107078adbe5;Rename Method;Rename Method	public ofBufferedImagesAsBufferedImages() : void renamed to public of_BufferedImages_asBufferedImages() : void in class net.coobird.thumbnailator.ThumbnailsBuilderTest
e6d2a915785c4ba75b7ad49402424dcdb9a54eff;Extract Method;Extract Method	public createThumbnail(is InputStream, os OutputStream, format String, width int, height int) : void extracted from public createThumbnail(is InputStream, os OutputStream, width int, height int) : void in class net.coobird.thumbnailator.Thumbnailator
e6d2a915785c4ba75b7ad49402424dcdb9a54eff;Rename Method;Rename Method	public testCreateThumbnailCollections_ErrorDuringProcessing() : void renamed to public testCreateThumbnailCollections_ErrorDuringProcessing_CantWriteThumbnail() : void in class net.coobird.thumbnailator.ThumbnailatorTest
e6d2a915785c4ba75b7ad49402424dcdb9a54eff;Rename Method;Rename Method	public testCreateThumbnails_ErrorDuringProcessing() : void renamed to public testCreateThumbnails_ErrorDuringProcessing_CantWriteThumbnail() : void in class net.coobird.thumbnailator.ThumbnailatorTest
e6d2a915785c4ba75b7ad49402424dcdb9a54eff;Rename Method;Rename Method	public testCreateThumbnail_FFII_Transcoding() : void renamed to public testCreateThumbnail_FFII_Transcoding_Jpeg_Png() : void in class net.coobird.thumbnailator.ThumbnailatorTest
06d811684a8bbb542573fbdd98a4e4976c5bef09;Change Return Type;Change Return Type	boolean to void in method public write(img BufferedImage) : void in class net.coobird.thumbnailator.tasks.FileThumbnailTask
06d811684a8bbb542573fbdd98a4e4976c5bef09;Change Return Type;Change Return Type	boolean to void in method public write(img BufferedImage) : void in class net.coobird.thumbnailator.tasks.StreamThumbnailTask
06d811684a8bbb542573fbdd98a4e4976c5bef09;Change Return Type;Change Return Type	boolean to void in method public abstract write(img BufferedImage) : void in class net.coobird.thumbnailator.tasks.ThumbnailTask
83ff19a553181dfaf7fe02756a30a0cb0e5e058f;Extract Variable;Extract Variable	is : InputStream in method public testCreateThumbnail_IOII_nullIS() : void from class net.coobird.thumbnailator.ThumbnailatorTest
83ff19a553181dfaf7fe02756a30a0cb0e5e058f;Extract Variable;Extract Variable	os : ByteArrayOutputStream in method public testCreateThumbnail_IOII_nullOS() : void from class net.coobird.thumbnailator.ThumbnailatorTest
83ff19a553181dfaf7fe02756a30a0cb0e5e058f;Extract Variable;Extract Variable	inputFile : File in method public testCreateThumbnail_FFII_nullInputFile() : void from class net.coobird.thumbnailator.ThumbnailatorTest
83ff19a553181dfaf7fe02756a30a0cb0e5e058f;Extract Variable;Extract Variable	outputFile : File in method public testCreateThumbnail_FFII_nullOutputFile() : void from class net.coobird.thumbnailator.ThumbnailatorTest
fca587ebc777c5419bc053d2b067a10e82c1a17d;Rename Method;Rename Method	private makeMaker(r Resizer) : ThumbnailMaker renamed to private makeThumbnailMaker(r Resizer, imageType int) : ThumbnailMaker in class net.coobird.thumbnailator.Thumbnails.Builder
fca587ebc777c5419bc053d2b067a10e82c1a17d;Extract Variable;Extract Variable	imageTypeToUse : int in method private makeParam() : ThumbnailParameter from class net.coobird.thumbnailator.Thumbnails.Builder
fca587ebc777c5419bc053d2b067a10e82c1a17d;Extract Variable;Extract Variable	imageTypeToUse : int in method private makeThumbnailMaker(r Resizer, imageType int) : ThumbnailMaker from class net.coobird.thumbnailator.Thumbnails.Builder
3044177a74e7fdf75bc4f2143769e24f869531ba;Change Variable Type;Change Variable Type	destg : Graphics to destg : Graphics2D in method public resize(srcImage BufferedImage, destImage BufferedImage) : void in class net.coobird.thumbnailator.resizers.ProgressiveBilinearResizer
740a593de45d6b677a83125199525f140355c1d2;Extract Method;Extract Method	private makeResizer() : Resizer extracted from private makeParam() : ThumbnailParameter in class net.coobird.thumbnailator.Thumbnails.Builder
