CommitId;RefactoringType;RefactoringDetail
14c445dae3976ec314ec7d1bac0e2d30a9d0e4c0;Extract Method;Extract Method	package writeV5Journal(journalDir File, numEntries int, masterKey byte[], corruptLength boolean) : JournalChannel extracted from package writeV5Journal(journalDir File, numEntries int, masterKey byte[]) : JournalChannel in class org.apache.bookkeeper.bookie.BookieJournalTest
2f996dcf0159f945f7ec97ce7402e5d293009444;Extract Method;Extract Method	package scheduleTaskWithDelay(timerTask TimerTask, delayPeriod long) : void extracted from private deferLedgerLockRelease(ledgerId long) : void in class org.apache.bookkeeper.replication.ReplicationWorker
2f996dcf0159f945f7ec97ce7402e5d293009444;Parameterize Variable;Parameterize Variable	gracePeriod : long to delayPeriod : long in method package scheduleTaskWithDelay(timerTask TimerTask, delayPeriod long) : void in class org.apache.bookkeeper.replication.ReplicationWorker
2f996dcf0159f945f7ec97ce7402e5d293009444;Extract Method;Extract Method	package scheduleTaskWithDelay(timerTask TimerTask, delayPeriod long) : void extracted from private deferLedgerLockReleaseOfFailedLedger(ledgerId long) : void in class org.apache.bookkeeper.replication.ReplicationWorker
2f996dcf0159f945f7ec97ce7402e5d293009444;Extract Variable;Extract Variable	rw2CurFailedAttemptsCount : int in method public testBookiesNotAvailableScenarioForReplicationWorker() : void from class org.apache.bookkeeper.replication.TestReplicationWorker
1e63d3c83e89d152cb603955e303b5377d8ab8e6;Change Return Type;Change Return Type	EntryLogEntry to BufferedReadChannel in method private getFCForEntryInternal(ledgerId long, entryId long, entryLogId long, pos long) : BufferedReadChannel in class org.apache.bookkeeper.bookie.EntryLogger
1e63d3c83e89d152cb603955e303b5377d8ab8e6;Extract Method;Extract Method	public internalReadEntry(ledgerId long, entryId long, location long, validateEntry boolean) : ByteBuf extracted from public readEntry(ledgerId long, entryId long, location long) : ByteBuf in class org.apache.bookkeeper.bookie.EntryLogger
4c6cf097d9b823c8e839e176a06266a58bcb7bf5;Rename Method;Rename Method	private createServerContext(conf AbstractConfiguration) : void renamed to private updateServerContext() : void in class org.apache.bookkeeper.tls.TLSContextFactory
4c6cf097d9b823c8e839e176a06266a58bcb7bf5;Replace Variable With Attribute;Replace Variable With Attribute	conf : AbstractConfiguration to config : AbstractConfiguration in method private createClientContext() : void in class org.apache.bookkeeper.tls.TLSContextFactory
4c6cf097d9b823c8e839e176a06266a58bcb7bf5;Replace Variable With Attribute;Replace Variable With Attribute	conf : AbstractConfiguration to config : AbstractConfiguration in method private updateServerContext() : void in class org.apache.bookkeeper.tls.TLSContextFactory
1df8ae9abd2069d7db7f5551ec7cb1de1b9e3bae;Change Variable Type;Change Variable Type	files : StringBuffer to files : StringBuilder in method public handle(request HttpServiceRequest) : HttpServiceResponse in class org.apache.bookkeeper.server.http.service.ListDiskFilesService
1df8ae9abd2069d7db7f5551ec7cb1de1b9e3bae;Change Variable Type;Change Variable Type	files : StringBuffer to files : StringBuilder in method public handle(request HttpServiceRequest) : HttpServiceResponse in class org.apache.bookkeeper.server.http.service.ListDiskFilesService
1df8ae9abd2069d7db7f5551ec7cb1de1b9e3bae;Change Variable Type;Change Variable Type	files : StringBuffer to files : StringBuilder in method public handle(request HttpServiceRequest) : HttpServiceResponse in class org.apache.bookkeeper.server.http.service.ListDiskFilesService
86e8a72c7fcfb38b76bcbf434df586f3dc00a2af;Change Return Type;Change Return Type	UnderreplicatedLedgerFormat to UnderreplicatedLedger in method public getLedgerUnreplicationInfo(ledgerId long) : UnderreplicatedLedger in class org.apache.bookkeeper.meta.ZkLedgerUnderreplicationManager
86e8a72c7fcfb38b76bcbf434df586f3dc00a2af;Change Variable Type;Change Variable Type	data : UnderreplicatedLedgerFormat to data : UnderreplicatedLedger in method private waitForLedgerMissingReplicas(ledgerId Long, secondsToWait long, replicas String...) : boolean in class org.apache.bookkeeper.replication.AuditorLedgerCheckerTest
6b892a45f02a6d8d0b1d33235d4134d91e3ea111;Extract Method;Extract Method	private createLedgers(numLedgers int, createdLedgers Set<Long>, selfBookie BookieSocketAddress) : void extracted from private createLedgers(numLedgers int, createdLedgers Set<Long>) : void in class org.apache.bookkeeper.meta.GcLedgersTest
b34162a932b93a7e65451dce3f6e10bfda707997;Change Return Type;Change Return Type	boolean to PlacementPolicyAdherence in method public isEnsembleAdheringToPlacementPolicy(ensembleList List<BookieSocketAddress>, writeQuorumSize int, ackQuorumSize int) : PlacementPolicyAdherence in class org.apache.bookkeeper.bookie.LocalBookieEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Return Type;Change Return Type	boolean to PlacementPolicyAdherence in method public isEnsembleAdheringToPlacementPolicy(ensembleBookiesList List<BookieSocketAddress>, writeQuorumSize int, ackQuorumSize int) : PlacementPolicyAdherence in class org.apache.bookkeeper.client.BookKeeperAdmin
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method private getReplacementBookiesByIndexes(lh LedgerHandle, ensemble List<BookieSocketAddress>, bookieIndexesToRereplicate Set<Integer>, excludedBookies Optional<Set<BookieSocketAddress>>) : Map<Integer,BookieSocketAddress> in class org.apache.bookkeeper.client.BookKeeperAdmin
b34162a932b93a7e65451dce3f6e10bfda707997;Change Return Type;Change Return Type	boolean to PlacementPolicyAdherence in method public isEnsembleAdheringToPlacementPolicy(ensembleList List<BookieSocketAddress>, writeQuorumSize int, ackQuorumSize int) : PlacementPolicyAdherence in class org.apache.bookkeeper.client.DefaultEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Return Type;Change Return Type	boolean to PlacementPolicyAdherence in method public isEnsembleAdheringToPlacementPolicy(ensembleList List<BookieSocketAddress>, writeQuorumSize int, ackQuorumSize int) : PlacementPolicyAdherence in class org.apache.bookkeeper.client.EnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Rename Parameter;Rename Parameter	adhering : boolean to policyAdherence : PlacementPolicyAdherence in method public of(result T, policyAdherence PlacementPolicyAdherence) : PlacementResult<T> in class org.apache.bookkeeper.client.EnsemblePlacementPolicy.PlacementResult
b34162a932b93a7e65451dce3f6e10bfda707997;Change Parameter Type;Change Parameter Type	adhering : boolean to policyAdherence : PlacementPolicyAdherence in method public of(result T, policyAdherence PlacementPolicyAdherence) : PlacementResult<T> in class org.apache.bookkeeper.client.EnsemblePlacementPolicy.PlacementResult
b34162a932b93a7e65451dce3f6e10bfda707997;Rename Parameter;Rename Parameter	adhering : boolean to policyAdherence : PlacementPolicyAdherence in method private PlacementResult(result T, policyAdherence PlacementPolicyAdherence) in class org.apache.bookkeeper.client.EnsemblePlacementPolicy.PlacementResult
b34162a932b93a7e65451dce3f6e10bfda707997;Change Parameter Type;Change Parameter Type	adhering : boolean to policyAdherence : PlacementPolicyAdherence in method private PlacementResult(result T, policyAdherence PlacementPolicyAdherence) in class org.apache.bookkeeper.client.EnsemblePlacementPolicy.PlacementResult
b34162a932b93a7e65451dce3f6e10bfda707997;Rename Attribute;Rename Attribute	adhering : boolean to policyAdherence : PlacementPolicyAdherence in class org.apache.bookkeeper.client.EnsemblePlacementPolicy.PlacementResult
b34162a932b93a7e65451dce3f6e10bfda707997;Change Attribute Type;Change Attribute Type	adhering : boolean to policyAdherence : PlacementPolicyAdherence in class org.apache.bookkeeper.client.EnsemblePlacementPolicy.PlacementResult
b34162a932b93a7e65451dce3f6e10bfda707997;Change Return Type;Change Return Type	boolean to PlacementPolicyAdherence in method public isEnsembleAdheringToPlacementPolicy(ensembleList List<BookieSocketAddress>, writeQuorumSize int, ackQuorumSize int) : PlacementPolicyAdherence in class org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl
b34162a932b93a7e65451dce3f6e10bfda707997;Change Return Type;Change Return Type	boolean to PlacementPolicyAdherence in method public isEnsembleAdheringToPlacementPolicy(ensembleList List<BookieSocketAddress>, writeQuorumSize int, ackQuorumSize int) : PlacementPolicyAdherence in class org.apache.bookkeeper.client.RegionAwareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Rename Attribute;Rename Attribute	numOfLedgersFoundInPlacementPolicyCheck : AtomicInteger to numOfLedgersFoundNotAdheringInPlacementPolicyCheck : AtomicInteger in class org.apache.bookkeeper.replication.Auditor
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testReplaceBookieWithEnoughBookiesInSameRack() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testReplaceBookieWithEnoughBookiesInDifferentRack() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testReplaceBookieWithEnoughBookiesInSameRackAsEnsemble() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testNewEnsembleWithSingleRack() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy2 : boolean to isEnsembleAdheringToPlacementPolicy2 : PlacementPolicyAdherence in method public testNewEnsembleWithSingleRack() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testNewEnsembleWithEnforceMinNumRacks() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testNewEnsembleWithSufficientRacksAndEnforceMinNumRacks() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testReplaceBookieWithEnforceMinNumRacks() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testNewEnsembleWithMultipleRacks() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy2 : boolean to isEnsembleAdheringToPlacementPolicy2 : PlacementPolicyAdherence in method public testNewEnsembleWithMultipleRacks() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method package validateNumOfWriteQuorumsCoveredInEnsembleCreation(addrs Set<BookieSocketAddress>, minNumRacksPerWriteQuorum int, ensembleSize int, writeQuorumSize int) : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy1 : boolean to isEnsembleAdheringToPlacementPolicy1 : PlacementPolicyAdherence in method public testNewEnsembleWithEnoughRacks() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy2 : boolean to isEnsembleAdheringToPlacementPolicy2 : PlacementPolicyAdherence in method public testNewEnsembleWithEnoughRacks() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testWeightedPlacementAndReplaceBookieWithEnoughBookiesInSameRack() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testWeightedPlacementAndReplaceBookieWithoutEnoughBookiesInSameRack() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testPlacementOnStabilizeNetworkTopology() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testPlacementOnStabilizeNetworkTopology() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Change Variable Type;Change Variable Type	isEnsembleAdheringToPlacementPolicy : boolean to isEnsembleAdheringToPlacementPolicy : PlacementPolicyAdherence in method public testNewEnsembleExcludesDefaultRackBookiesEnforceMinNumRacks() : void in class org.apache.bookkeeper.client.TestRackawareEnsemblePlacementPolicy
b34162a932b93a7e65451dce3f6e10bfda707997;Extract Method;Extract Method	private setServerConfigPropertiesForRackPlacement(servConf ServerConfiguration) : void extracted from public testPlacementPolicyCheckWithBookiesFromDifferentRacks() : void in class org.apache.bookkeeper.replication.AuditorPlacementPolicyCheckTest
b34162a932b93a7e65451dce3f6e10bfda707997;Extract Method;Extract Method	private setServerConfigPropertiesForRackPlacement(servConf ServerConfiguration) : void extracted from public testPlacementPolicyCheckWithLedgersNotAdheringToPlacementPolicy() : void in class org.apache.bookkeeper.replication.AuditorPlacementPolicyCheckTest
b34162a932b93a7e65451dce3f6e10bfda707997;Extract Method;Extract Method	private setServerConfigPropertiesForRackPlacement(servConf ServerConfiguration) : void extracted from public testPlacementPolicyCheckWithLedgersNotAdheringToPolicyWithMultipleSegments() : void in class org.apache.bookkeeper.replication.AuditorPlacementPolicyCheckTest
b34162a932b93a7e65451dce3f6e10bfda707997;Pull Up Method;Pull Up Method	public updateBookieInfo(bookieInfoMap Map<BookieSocketAddress,BookieInfo>) : void from class org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl to public updateBookieInfo(bookieInfoMap Map<BookieSocketAddress,BookieInfo>) : void from class org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy
54ce17312f53c9b2a1ac3ea83303a7bebebc0a31;Extract Variable;Extract Variable	zkHost : String in method public main(args String[]) : void from class org.apache.distributedlog.LocalDLMEmulator
96fc2e2aac4d026fe336ae8347521d9910165dd5;Extract Attribute;Extract Attribute	private STICKY_READ_BOOKIE_INDEX_UNSET : int in class org.apache.bookkeeper.client.LedgerHandle
6820f890343e51a6b2b1c9544b90dc1c6ca40dea;Extract Method;Extract Method	public buildStatsLoggerScopeName(addr BookieSocketAddress) : String extracted from public PerChannelBookieClient(conf ClientConfiguration, executor OrderedExecutor, eventLoopGroup EventLoopGroup, allocator ByteBufAllocator, addr BookieSocketAddress, parentStatsLogger StatsLogger, authProviderFactory ClientAuthProvider.Factory, extRegistry ExtensionRegistry, pcbcPool PerChannelBookieClientPool, shFactory SecurityHandlerFactory) in class org.apache.bookkeeper.proto.PerChannelBookieClient
f89e3fbb751fbef7012e695ed5873eade13ba4f5;Change Return Type;Change Return Type	void to long in method public scanJournal(journalId long, journalPos long, scanner JournalScanner) : long in class org.apache.bookkeeper.bookie.Journal
f89e3fbb751fbef7012e695ed5873eade13ba4f5;Rename Method;Rename Method	package setLastLogMarkToEof(id Long) : void renamed to package setLastLogMark(id Long, scanOffset long) : void in class org.apache.bookkeeper.bookie.Journal
dba831375ad0f10821c04258fb08f70cce3f4b67;Extract Variable;Extract Variable	clientConfiguration : ClientConfiguration in method public create(address BookieSocketAddress, pcbcPool PerChannelBookieClientPool, shFactory SecurityHandlerFactory, forceUseV3 boolean) : PerChannelBookieClient from class org.apache.bookkeeper.proto.BookieClientImpl
dba831375ad0f10821c04258fb08f70cce3f4b67;Extract Method;Extract Method	public obtain(callback GenericCallback<PerChannelBookieClient>, key long, forceUseV3 boolean) : void extracted from public obtain(callback GenericCallback<PerChannelBookieClient>, key long) : void in class org.apache.bookkeeper.proto.DefaultPerChannelBookieClientPool
36be8362399341022c8de64f9319270726df2cb3;Extract Method;Extract Method	private createBookieAndReadJournal(conf ServerConfiguration) : Bookie extracted from public testPreV2Journal() : void in class org.apache.bookkeeper.bookie.BookieJournalTest
36be8362399341022c8de64f9319270726df2cb3;Extract Method;Extract Method	private createBookieAndReadJournal(conf ServerConfiguration) : Bookie extracted from public testV4Journal() : void in class org.apache.bookkeeper.bookie.BookieJournalTest
36be8362399341022c8de64f9319270726df2cb3;Extract Method;Extract Method	private createBookieAndReadJournal(conf ServerConfiguration) : Bookie extracted from public testV5Journal() : void in class org.apache.bookkeeper.bookie.BookieJournalTest
36be8362399341022c8de64f9319270726df2cb3;Extract Method;Extract Method	private createBookieAndReadJournal(conf ServerConfiguration) : Bookie extracted from public testTruncatedInLenJournal() : void in class org.apache.bookkeeper.bookie.BookieJournalTest
36be8362399341022c8de64f9319270726df2cb3;Extract Method;Extract Method	private createBookieAndReadJournal(conf ServerConfiguration) : Bookie extracted from public testTruncatedInEntryJournal() : void in class org.apache.bookkeeper.bookie.BookieJournalTest
36be8362399341022c8de64f9319270726df2cb3;Move Method;Move Method	public replay(scanner JournalScanner) : void from class org.apache.bookkeeper.bookie.Journal to private replay(journal Journal, scanner JournalScanner) : void from class org.apache.bookkeeper.bookie.Bookie
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Variable;Rename Variable	zkOpTimeout : long to zkOpTimeoutMs : long in method public gc(garbageCleaner GarbageCleaner) : void in class org.apache.bookkeeper.bookie.ScanAndCompareGarbageCollector
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeoutSec : long to zkOpTimeoutMs : long in method public getLedgerRanges(zkOpTimeoutMs long) : LedgerRangeIterator in class org.apache.bookkeeper.meta.CleanupLedgerManager
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeOutSec : long to zkOpTimeoutMs : long in method public getLedgerRanges(zkOpTimeoutMs long) : LedgerRangeIterator in class org.apache.bookkeeper.meta.FlatLedgerManager
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeoutSec : long to zkOpTimeoutMs : long in method public getLedgerRanges(zkOpTimeoutMs long) : LedgerRangeIterator in class org.apache.bookkeeper.meta.HierarchicalLedgerManager
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeOutSec : long to zkOpTimeOutMs : long in method public getLedgerRanges(zkOpTimeOutMs long) : LedgerRangeIterator in class org.apache.bookkeeper.meta.LedgerManager
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeoutSec : long to zkOpTimeoutMs : long in method public getLedgerRanges(zkOpTimeoutMs long) : LedgerRangeIterator in class org.apache.bookkeeper.meta.LegacyHierarchicalLedgerManager
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeoutSec : long to zkOpTimeoutMs : long in method public LegacyHierarchicalLedgerRangeIterator(zkOpTimeoutMs long) in class org.apache.bookkeeper.meta.LegacyHierarchicalLedgerManager.LegacyHierarchicalLedgerRangeIterator
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Attribute;Rename Attribute	zkOpTimeoutSec : long to zkOpTimeoutMs : long in class org.apache.bookkeeper.meta.LegacyHierarchicalLedgerManager.LegacyHierarchicalLedgerRangeIterator
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeoutSec : long to zkOpTimeoutMs : long in method public getLedgerRanges(zkOpTimeoutMs long) : LedgerRangeIterator in class org.apache.bookkeeper.meta.LongHierarchicalLedgerManager
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeoutSec : long to zkOpTimeoutMs : long in method private LongHierarchicalLedgerRangeIterator(zkOpTimeoutMs long) in class org.apache.bookkeeper.meta.LongHierarchicalLedgerManager.LongHierarchicalLedgerRangeIterator
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Attribute;Rename Attribute	zkOpTimeoutSec : long to zkOpTimeoutMs : long in class org.apache.bookkeeper.meta.LongHierarchicalLedgerManager.LongHierarchicalLedgerRangeIterator
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeoutSec : long to zkOpTimeoutMs : long in method public getLedgerRanges(zkOpTimeoutMs long) : LedgerRangeIterator in class org.apache.bookkeeper.meta.MSLedgerManagerFactory.MsLedgerManager
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	timeOutSec : long to zkOpTimeoutMs : long in method public getChildrenInSingleNode(zk ZooKeeper, node String, zkOpTimeoutMs long) : List<String> in class org.apache.bookkeeper.util.ZkUtils
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeoutSec : long to zkOpTimeoutMs : long in method public getLedgerRanges(zkOpTimeoutMs long) : LedgerRangeIterator in class org.apache.bookkeeper.client.ParallelLedgerRecoveryTest.TestLedgerManager
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	zkOpTimeoutSec : long to zkOpTimeoutMs : long in method public getLedgerRanges(zkOpTimeoutMs long) : LedgerRangeIterator in class org.apache.bookkeeper.meta.MockLedgerManager
f5ddc36cc30c5bab5d2e8ebc5fa552c2ad0d6eea;Rename Parameter;Rename Parameter	opTimeOutSec : long to opTimeOutMs : long in method public getLedgerRanges(opTimeOutMs long) : LedgerRangeIterator in class org.apache.bookkeeper.metadata.etcd.EtcdLedgerManager
d35aa22ade87969a4f8e932d925c5d134feb764b;Move Class;Move Class	org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy.BookieNode moved to org.apache.bookkeeper.net.BookieNode
d35aa22ade87969a4f8e932d925c5d134feb764b;Change Attribute Type;Change Attribute Type	rackawarePolicy : RackawareEnsemblePlacementPolicyImpl to rackawarePolicy : ITopologyAwareEnsemblePlacementPolicy<BookieNode> in class org.apache.bookkeeper.util.StaticDNSResolver
d35aa22ade87969a4f8e932d925c5d134feb764b;Change Parameter Type;Change Parameter Type	rackawareEnsemblePolicy : RackawareEnsemblePlacementPolicyImpl to rackawareEnsemblePolicy : ITopologyAwareEnsemblePlacementPolicy<BookieNode> in method public registerRackChangeListener(rackawareEnsemblePolicy ITopologyAwareEnsemblePlacementPolicy<BookieNode>) : void in class org.apache.bookkeeper.util.StaticDNSResolver
d35aa22ade87969a4f8e932d925c5d134feb764b;Pull Up Method;Pull Up Method	public onBookieRackChange(bookieAddressList List<BookieSocketAddress>) : void from class org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl to public onBookieRackChange(bookieAddressList List<BookieSocketAddress>) : void from class org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy
d35aa22ade87969a4f8e932d925c5d134feb764b;Pull Up Method;Pull Up Method	protected convertBookiesToNodes(excludeBookies Collection<BookieSocketAddress>) : Set<Node> from class org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl to protected convertBookiesToNodes(excludeBookies Collection<BookieSocketAddress>) : Set<Node> from class org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy
d35aa22ade87969a4f8e932d925c5d134feb764b;Change Parameter Type;Change Parameter Type	rackawarePolicy : RackawareEnsemblePlacementPolicyImpl to rackawarePolicy : ITopologyAwareEnsemblePlacementPolicy<BookieNode> in method public registerRackChangeListener(rackawarePolicy ITopologyAwareEnsemblePlacementPolicy<BookieNode>) : void in class org.apache.bookkeeper.client.RackChangeNotifier
b4ca4537b62e75f71e3329186652f982025175a2;Move Class;Move Class	org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl.DefaultResolver moved to org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy.DefaultResolver
b4ca4537b62e75f71e3329186652f982025175a2;Move Class;Move Class	org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl.DNSResolverDecorator moved to org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy.DNSResolverDecorator
b4ca4537b62e75f71e3329186652f982025175a2;Extract Subclass;Extract Subclass	org.apache.bookkeeper.client.WeightedRandomSelectionImpl from class org.apache.bookkeeper.client.WeightedRandomSelection
b4ca4537b62e75f71e3329186652f982025175a2;Pull Up Attribute;Pull Up Attribute	protected knownBookies : Map<BookieSocketAddress,BookieNode> from class org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl to protected knownBookies : Map<BookieSocketAddress,BookieNode> from class org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy
b4ca4537b62e75f71e3329186652f982025175a2;Pull Up Attribute;Pull Up Attribute	protected rwLock : ReentrantReadWriteLock from class org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl to protected rwLock : ReentrantReadWriteLock from class org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy
b4ca4537b62e75f71e3329186652f982025175a2;Pull Up Attribute;Pull Up Attribute	private bookieInfoMap : Map<BookieNode,WeightedObject> from class org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl to protected bookieInfoMap : Map<BookieNode,WeightedObject> from class org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy
b4ca4537b62e75f71e3329186652f982025175a2;Pull Up Attribute;Pull Up Attribute	protected readOnlyBookies : ImmutableSet<BookieSocketAddress> from class org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl to protected readOnlyBookies : ImmutableSet<BookieSocketAddress> from class org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy
b4ca4537b62e75f71e3329186652f982025175a2;Pull Up Attribute;Pull Up Attribute	package isWeighted : boolean from class org.apache.bookkeeper.client.RackawareEnsemblePlacementPolicyImpl to package isWeighted : boolean from class org.apache.bookkeeper.client.TopologyAwareEnsemblePlacementPolicy
